a,b,n_nodes,steps,success
50,50,2500,1715,1
50,50,2500,1871,1
50,50,2500,2143,1
50,50,2500,1745,1
50,50,2500,1977,1
50,50,2500,1682,1
50,50,2500,1601,1
50,50,2500,1972,1
50,50,2500,1679,1
50,50,2500,2513,1
50,50,2500,1721,1
50,50,2500,1608,1
50,50,2500,2056,1
50,50,2500,1815,1
50,50,2500,1942,1
50,50,2500,1884,1
50,50,2500,2351,1
50,50,2500,1802,1
50,50,2500,2031,1
50,50,2500,1713,1
50,50,2500,2130,1
50,50,2500,1722,1
50,50,2500,1616,1
50,50,2500,1790,1
50,50,2500,1933,1
50,50,2500,2107,1
50,50,2500,1915,1
50,50,2500,2261,1
50,50,2500,1659,1
50,50,2500,1758,1
50,50,2500,2366,1
50,50,2500,1434,1
50,50,2500,1729,1
50,50,2500,1876,1
50,50,2500,1780,1
50,50,2500,1920,1
50,50,2500,1706,1
50,50,2500,1764,1
50,50,2500,1880,1
50,50,2500,1815,1
50,50,2500,1726,1
50,50,2500,1893,1
50,50,2500,1778,1
50,50,2500,2007,1
50,50,2500,1994,1
50,50,2500,1552,1
50,50,2500,1756,1
50,50,2500,1606,1
50,50,2500,1898,1
50,50,2500,1612,1
50,50,2500,2291,1
50,50,2500,2642,1
50,50,2500,1261,1
50,50,2500,1498,1
50,50,2500,1860,1
50,50,2500,2181,1
50,50,2500,2020,1
50,50,2500,1619,1
50,50,2500,2082,1
50,50,2500,1716,1
50,50,2500,1802,1
50,50,2500,2159,1
51,51,2601,2073,1
51,51,2601,1815,1
51,51,2601,1931,1
51,51,2601,1925,1
51,51,2601,1987,1
51,51,2601,1993,1
51,51,2601,2373,1
51,51,2601,2089,1
51,51,2601,1922,1
51,51,2601,2292,1
51,51,2601,2412,1
51,51,2601,2064,1
51,51,2601,1593,1
51,51,2601,2264,1
51,51,2601,1646,1
51,51,2601,1829,1
51,51,2601,2113,1
51,51,2601,2242,1
51,51,2601,2094,1
51,51,2601,2060,1
51,51,2601,1842,1
51,51,2601,2594,1
51,51,2601,1391,1
51,51,2601,2042,1
51,51,2601,2249,1
51,51,2601,2442,1
51,51,2601,2045,1
51,51,2601,1771,1
51,51,2601,1840,1
51,51,2601,1911,1
51,51,2601,1756,1
51,51,2601,1579,1
51,51,2601,1931,1
51,51,2601,1849,1
51,51,2601,1321,1
51,51,2601,1645,1
51,51,2601,1741,1
51,51,2601,2178,1
51,51,2601,2208,1
51,51,2601,1934,1
51,51,2601,2191,1
51,51,2601,1989,1
51,51,2601,1697,1
51,51,2601,2142,1
51,51,2601,2198,1
51,51,2601,2125,1
51,51,2601,2205,1
51,51,2601,1871,1
51,51,2601,1582,1
51,51,2601,1506,1
51,51,2601,1972,1
51,51,2601,1585,1
51,51,2601,2022,1
51,51,2601,1872,1
51,51,2601,1739,1
51,51,2601,1991,1
51,51,2601,1710,1
51,51,2601,1627,1
51,51,2601,2100,1
51,51,2601,2118,1
51,51,2601,1991,1
51,51,2601,1841,1
51,51,2601,2053,1
51,51,2601,1969,1
51,51,2601,1685,1
51,51,2601,1175,1
51,51,2601,1866,1
51,51,2601,1670,1
51,51,2601,1749,1
51,51,2601,2027,1
51,51,2601,1717,1
51,51,2601,2140,1
51,51,2601,1972,1
51,51,2601,1638,1
51,51,2601,2004,1
51,51,2601,2041,1
51,51,2601,2007,1
51,51,2601,1809,1
51,51,2601,2211,1
51,51,2601,2199,1
51,51,2601,1748,1
51,51,2601,1908,1
51,51,2601,1561,1
51,51,2601,1692,1
51,51,2601,1614,1
51,51,2601,1961,1
51,51,2601,1507,1
51,51,2601,2145,1
51,51,2601,1885,1
51,51,2601,2143,1
51,51,2601,2305,1
51,51,2601,2169,1
51,51,2601,2165,1
51,51,2601,2075,1
51,51,2601,2310,1
51,51,2601,1895,1
51,51,2601,1742,1
51,51,2601,1839,1
51,51,2601,1769,1
51,51,2601,2029,1
52,52,2704,1884,1
52,52,2704,1787,1
52,52,2704,1833,1
52,52,2704,2143,1
52,52,2704,2075,1
52,52,2704,2121,1
52,52,2704,1831,1
52,52,2704,2225,1
52,52,2704,1973,1
52,52,2704,1734,1
52,52,2704,1453,1
52,52,2704,2480,1
52,52,2704,2054,1
52,52,2704,2071,1
52,52,2704,1797,1
52,52,2704,2210,1
52,52,2704,1881,1
52,52,2704,2139,1
52,52,2704,2152,1
52,52,2704,2165,1
52,52,2704,2394,1
52,52,2704,1597,1
52,52,2704,2973,1
52,52,2704,2192,1
52,52,2704,2610,1
52,52,2704,2268,1
52,52,2704,1956,1
52,52,2704,2262,1
52,52,2704,2010,1
52,52,2704,2112,1
52,52,2704,1839,1
52,52,2704,1667,1
52,52,2704,1957,1
52,52,2704,2464,1
52,52,2704,2037,1
52,52,2704,1883,1
52,52,2704,1817,1
52,52,2704,2552,1
52,52,2704,1784,1
52,52,2704,2635,1
52,52,2704,2009,1
52,52,2704,2103,1
52,52,2704,2173,1
52,52,2704,2302,1
52,52,2704,1745,1
52,52,2704,2273,1
52,52,2704,2277,1
52,52,2704,1805,1
52,52,2704,2334,1
52,52,2704,2074,1
52,52,2704,1545,1
52,52,2704,2234,1
52,52,2704,2052,1
52,52,2704,1714,1
52,52,2704,2094,1
52,52,2704,1721,1
52,52,2704,2044,1
52,52,2704,1919,1
52,52,2704,1765,1
52,52,2704,2254,1
52,52,2704,2008,1
52,52,2704,1702,1
52,52,2704,1756,1
52,52,2704,2872,1
52,52,2704,1752,1
52,52,2704,2205,1
52,52,2704,1877,1
52,52,2704,1880,1
52,52,2704,2325,1
52,52,2704,2452,1
52,52,2704,2271,1
52,52,2704,1728,1
52,52,2704,2311,1
52,52,2704,2222,1
52,52,2704,2056,1
52,52,2704,1868,1
52,52,2704,1892,1
52,52,2704,2010,1
52,52,2704,2425,1
52,52,2704,1863,1
52,52,2704,2356,1
52,52,2704,2611,1
52,52,2704,1892,1
52,52,2704,2012,1
52,52,2704,2076,1
52,52,2704,2181,1
52,52,2704,2098,1
52,52,2704,1635,1
52,52,2704,2212,1
52,52,2704,2315,1
52,52,2704,1973,1
52,52,2704,1930,1
52,52,2704,2178,1
52,52,2704,2130,1
52,52,2704,2745,1
52,52,2704,2144,1
52,52,2704,1961,1
52,52,2704,1517,1
52,52,2704,2206,1
52,52,2704,1915,1
53,53,2809,2146,1
53,53,2809,2485,1
53,53,2809,2087,1
53,53,2809,1994,1
53,53,2809,2118,1
53,53,2809,2867,1
53,53,2809,1734,1
53,53,2809,1756,1
53,53,2809,1829,1
53,53,2809,1850,1
53,53,2809,2276,1
53,53,2809,1797,1
53,53,2809,1918,1
53,53,2809,2556,1
53,53,2809,1685,1
53,53,2809,2163,1
53,53,2809,1671,1
53,53,2809,1995,1
53,53,2809,2117,1
53,53,2809,2218,1
53,53,2809,2232,1
53,53,2809,1605,1
53,53,2809,2089,1
53,53,2809,2376,1
53,53,2809,2186,1
53,53,2809,1865,1
53,53,2809,2210,1
53,53,2809,1843,1
53,53,2809,2330,1
53,53,2809,2181,1
53,53,2809,1724,1
53,53,2809,1860,1
53,53,2809,2524,1
53,53,2809,2157,1
53,53,2809,2329,1
53,53,2809,2279,1
53,53,2809,2198,1
53,53,2809,1826,1
53,53,2809,2233,1
53,53,2809,1375,1
53,53,2809,1759,1
53,53,2809,2297,1
53,53,2809,1992,1
53,53,2809,2238,1
53,53,2809,2028,1
53,53,2809,2504,1
53,53,2809,2284,1
53,53,2809,1859,1
53,53,2809,2274,1
53,53,2809,1960,1
53,53,2809,1462,1
53,53,2809,1450,1
53,53,2809,2115,1
53,53,2809,1865,1
53,53,2809,1819,1
53,53,2809,1943,1
53,53,2809,1781,1
53,53,2809,2436,1
53,53,2809,2030,1
53,53,2809,1919,1
53,53,2809,1973,1
53,53,2809,2070,1
53,53,2809,1960,1
53,53,2809,1981,1
53,53,2809,2031,1
53,53,2809,2624,1
53,53,2809,1846,1
53,53,2809,1874,1
53,53,2809,2185,1
53,53,2809,3045,1
53,53,2809,1817,1
53,53,2809,2405,1
53,53,2809,2142,1
53,53,2809,2250,1
53,53,2809,2287,1
53,53,2809,2718,1
53,53,2809,1851,1
53,53,2809,2134,1
53,53,2809,2300,1
53,53,2809,1856,1
53,53,2809,2079,1
53,53,2809,1964,1
53,53,2809,2323,1
53,53,2809,1686,1
53,53,2809,2293,1
53,53,2809,1929,1
53,53,2809,2202,1
53,53,2809,1503,1
53,53,2809,2041,1
53,53,2809,2449,1
53,53,2809,2019,1
53,53,2809,2500,1
53,53,2809,2332,1
53,53,2809,2311,1
53,53,2809,1777,1
53,53,2809,2208,1
53,53,2809,1937,1
53,53,2809,2071,1
53,53,2809,2167,1
53,53,2809,2203,1
54,54,2916,2226,1
54,54,2916,2738,1
54,54,2916,2454,1
54,54,2916,2277,1
54,54,2916,2141,1
54,54,2916,2471,1
54,54,2916,1979,1
54,54,2916,2420,1
54,54,2916,2190,1
54,54,2916,2293,1
54,54,2916,2613,1
54,54,2916,2020,1
54,54,2916,1972,1
54,54,2916,2185,1
54,54,2916,1866,1
54,54,2916,2154,1
54,54,2916,2361,1
54,54,2916,2354,1
54,54,2916,2414,1
54,54,2916,2536,1
54,54,2916,2518,1
54,54,2916,2443,1
54,54,2916,2302,1
54,54,2916,2451,1
54,54,2916,2205,1
54,54,2916,2374,1
54,54,2916,2378,1
54,54,2916,2066,1
54,54,2916,2240,1
54,54,2916,2189,1
54,54,2916,1903,1
54,54,2916,2278,1
54,54,2916,1349,1
54,54,2916,2439,1
54,54,2916,1898,1
54,54,2916,2012,1
54,54,2916,2133,1
54,54,2916,2675,1
54,54,2916,1995,1
54,54,2916,1940,1
54,54,2916,2126,1
54,54,2916,2240,1
54,54,2916,1872,1
54,54,2916,2443,1
54,54,2916,2233,1
54,54,2916,2073,1
54,54,2916,2438,1
54,54,2916,2558,1
54,54,2916,2360,1
54,54,2916,2164,1
54,54,2916,2672,1
54,54,2916,2401,1
54,54,2916,2843,1
54,54,2916,2785,1
54,54,2916,2617,1
54,54,2916,1946,1
54,54,2916,2430,1
54,54,2916,2005,1
54,54,2916,1656,1
54,54,2916,2144,1
54,54,2916,2055,1
54,54,2916,2054,1
54,54,2916,2771,1
54,54,2916,1758,1
54,54,2916,1987,1
54,54,2916,2732,1
54,54,2916,2191,1
54,54,2916,2125,1
54,54,2916,2261,1
54,54,2916,1632,1
54,54,2916,2343,1
54,54,2916,2431,1
54,54,2916,2309,1
54,54,2916,2088,1
54,54,2916,2517,1
54,54,2916,2497,1
54,54,2916,2303,1
54,54,2916,2087,1
54,54,2916,2488,1
54,54,2916,2029,1
54,54,2916,2165,1
54,54,2916,2072,1
54,54,2916,2623,1
54,54,2916,2350,1
54,54,2916,2444,1
54,54,2916,2149,1
54,54,2916,2446,1
54,54,2916,2154,1
54,54,2916,2424,1
54,54,2916,2832,1
54,54,2916,2237,1
54,54,2916,2118,1
54,54,2916,1888,1
54,54,2916,2307,1
54,54,2916,1872,1
54,54,2916,2081,1
54,54,2916,1850,1
54,54,2916,2315,1
54,54,2916,2426,1
54,54,2916,2564,1
55,55,3025,2413,1
55,55,3025,2109,1
55,55,3025,2158,1
55,55,3025,2875,1
55,55,3025,2788,1
55,55,3025,1739,1
55,55,3025,2038,1
55,55,3025,2740,1
55,55,3025,2201,1
55,55,3025,2623,1
55,55,3025,1867,1
55,55,3025,3060,1
55,55,3025,2193,1
55,55,3025,2141,1
55,55,3025,3151,1
55,55,3025,2220,1
55,55,3025,2346,1
55,55,3025,2195,1
55,55,3025,2187,1
55,55,3025,2498,1
55,55,3025,2311,1
55,55,3025,2237,1
55,55,3025,2336,1
55,55,3025,2371,1
55,55,3025,2401,1
55,55,3025,3096,1
55,55,3025,2262,1
55,55,3025,1859,1
55,55,3025,1827,1
55,55,3025,1988,1
55,55,3025,2432,1
55,55,3025,2370,1
55,55,3025,2939,1
55,55,3025,2531,1
55,55,3025,2100,1
55,55,3025,2231,1
55,55,3025,2644,1
55,55,3025,2191,1
55,55,3025,1907,1
55,55,3025,2267,1
55,55,3025,1895,1
55,55,3025,2486,1
55,55,3025,2815,1
55,55,3025,2190,1
55,55,3025,2345,1
55,55,3025,2088,1
55,55,3025,2680,1
55,55,3025,2185,1
55,55,3025,2144,1
55,55,3025,2316,1
55,55,3025,3035,1
55,55,3025,1885,1
55,55,3025,2044,1
55,55,3025,2247,1
55,55,3025,2243,1
55,55,3025,2843,1
55,55,3025,1985,1
55,55,3025,3273,1
55,55,3025,2219,1
55,55,3025,2764,1
55,55,3025,2283,1
55,55,3025,2428,1
55,55,3025,2561,1
55,55,3025,1570,1
55,55,3025,2249,1
55,55,3025,1880,1
55,55,3025,2170,1
55,55,3025,2638,1
55,55,3025,2367,1
55,55,3025,2726,1
55,55,3025,2749,1
55,55,3025,2363,1
55,55,3025,2268,1
55,55,3025,2172,1
55,55,3025,2282,1
55,55,3025,2158,1
55,55,3025,2463,1
55,55,3025,2053,1
55,55,3025,2154,1
55,55,3025,2673,1
55,55,3025,2902,1
55,55,3025,2907,1
55,55,3025,2180,1
55,55,3025,2465,1
55,55,3025,2025,1
55,55,3025,1917,1
55,55,3025,1839,1
55,55,3025,2837,1
55,55,3025,1794,1
55,55,3025,2325,1
55,55,3025,2017,1
55,55,3025,1967,1
55,55,3025,2001,1
55,55,3025,2542,1
55,55,3025,2280,1
55,55,3025,2363,1
55,55,3025,2371,1
55,55,3025,1880,1
55,55,3025,2162,1
55,55,3025,1734,1
56,56,3136,2840,1
56,56,3136,2420,1
56,56,3136,3060,1
56,56,3136,2556,1
56,56,3136,2873,1
56,56,3136,2459,1
56,56,3136,2518,1
56,56,3136,2754,1
56,56,3136,2855,1
56,56,3136,2068,1
56,56,3136,2415,1
56,56,3136,2039,1
56,56,3136,2648,1
56,56,3136,2271,1
56,56,3136,1692,1
56,56,3136,2834,1
56,56,3136,2143,1
56,56,3136,2034,1
56,56,3136,2788,1
56,56,3136,2910,1
56,56,3136,2299,1
56,56,3136,2289,1
56,56,3136,2183,1
56,56,3136,2224,1
56,56,3136,2356,1
56,56,3136,2657,1
56,56,3136,2043,1
56,56,3136,2655,1
56,56,3136,2888,1
56,56,3136,2078,1
56,56,3136,1933,1
56,56,3136,2558,1
56,56,3136,2847,1
56,56,3136,2137,1
56,56,3136,2263,1
56,56,3136,2183,1
56,56,3136,2349,1
56,56,3136,2908,1
56,56,3136,2602,1
56,56,3136,3428,1
56,56,3136,2253,1
56,56,3136,2702,1
56,56,3136,2247,1
56,56,3136,3159,1
56,56,3136,2366,1
56,56,3136,2043,1
56,56,3136,2320,1
56,56,3136,2321,1
56,56,3136,2395,1
56,56,3136,2996,1
56,56,3136,2082,1
56,56,3136,3255,1
56,56,3136,2999,1
56,56,3136,3009,1
56,56,3136,2600,1
56,56,3136,2184,1
56,56,3136,2881,1
56,56,3136,2214,1
56,56,3136,2066,1
56,56,3136,1947,1
56,56,3136,2253,1
56,56,3136,2666,1
56,56,3136,2509,1
56,56,3136,2453,1
56,56,3136,2583,1
56,56,3136,2370,1
56,56,3136,2199,1
56,56,3136,2354,1
56,56,3136,2308,1
56,56,3136,2725,1
56,56,3136,2772,1
56,56,3136,2985,1
56,56,3136,2517,1
56,56,3136,1909,1
56,56,3136,2608,1
56,56,3136,2262,1
56,56,3136,2702,1
56,56,3136,2224,1
56,56,3136,2430,1
56,56,3136,2695,1
56,56,3136,2696,1
56,56,3136,2015,1
56,56,3136,2681,1
56,56,3136,2224,1
56,56,3136,2597,1
56,56,3136,2869,1
56,56,3136,2640,1
56,56,3136,2977,1
56,56,3136,2323,1
56,56,3136,2145,1
56,56,3136,2300,1
56,56,3136,2170,1
56,56,3136,2469,1
56,56,3136,1956,1
56,56,3136,2387,1
56,56,3136,2394,1
56,56,3136,2084,1
56,56,3136,2753,1
56,56,3136,2446,1
56,56,3136,2359,1
57,57,3249,2331,1
57,57,3249,2411,1
57,57,3249,2361,1
57,57,3249,1982,1
57,57,3249,2779,1
57,57,3249,2590,1
57,57,3249,2558,1
57,57,3249,2859,1
57,57,3249,2659,1
57,57,3249,2497,1
57,57,3249,2374,1
57,57,3249,2236,1
57,57,3249,2192,1
57,57,3249,2452,1
57,57,3249,2326,1
57,57,3249,2224,1
57,57,3249,3027,1
57,57,3249,2488,1
57,57,3249,2994,1
57,57,3249,2503,1
57,57,3249,2800,1
57,57,3249,2025,1
57,57,3249,3056,1
57,57,3249,2331,1
57,57,3249,2711,1
57,57,3249,2251,1
57,57,3249,2702,1
57,57,3249,2393,1
57,57,3249,3011,1
57,57,3249,2423,1
57,57,3249,2381,1
57,57,3249,2298,1
57,57,3249,2334,1
57,57,3249,2458,1
57,57,3249,2948,1
57,57,3249,2693,1
57,57,3249,2681,1
57,57,3249,1917,1
57,57,3249,2837,1
57,57,3249,2518,1
57,57,3249,2958,1
57,57,3249,2781,1
57,57,3249,2591,1
57,57,3249,2508,1
57,57,3249,1767,1
57,57,3249,2049,1
57,57,3249,2303,1
57,57,3249,2023,1
57,57,3249,1948,1
57,57,3249,2219,1
57,57,3249,2761,1
57,57,3249,2689,1
57,57,3249,2876,1
57,57,3249,2215,1
57,57,3249,2725,1
57,57,3249,2136,1
57,57,3249,2514,1
57,57,3249,2384,1
57,57,3249,2305,1
57,57,3249,2892,1
57,57,3249,2776,1
57,57,3249,2609,1
57,57,3249,2568,1
57,57,3249,3107,1
57,57,3249,2300,1
57,57,3249,2734,1
57,57,3249,1877,1
57,57,3249,2110,1
57,57,3249,2304,1
57,57,3249,2022,1
57,57,3249,2748,1
57,57,3249,2203,1
57,57,3249,2639,1
57,57,3249,3222,1
57,57,3249,2434,1
57,57,3249,2306,1
57,57,3249,2175,1
57,57,3249,2801,1
57,57,3249,2461,1
57,57,3249,3053,1
57,57,3249,2468,1
57,57,3249,2669,1
57,57,3249,1931,1
57,57,3249,2481,1
57,57,3249,2011,1
57,57,3249,2609,1
57,57,3249,2678,1
57,57,3249,2602,1
57,57,3249,2443,1
57,57,3249,2743,1
57,57,3249,2406,1
57,57,3249,2826,1
57,57,3249,2741,1
57,57,3249,2561,1
57,57,3249,2756,1
57,57,3249,3115,1
57,57,3249,3401,1
57,57,3249,2245,1
57,57,3249,2365,1
57,57,3249,3129,1
58,58,3364,2632,1
58,58,3364,2561,1
58,58,3364,2962,1
58,58,3364,3385,1
58,58,3364,2419,1
58,58,3364,2848,1
58,58,3364,2517,1
58,58,3364,2308,1
58,58,3364,2425,1
58,58,3364,2660,1
58,58,3364,2927,1
58,58,3364,2891,1
58,58,3364,2374,1
58,58,3364,2827,1
58,58,3364,2446,1
58,58,3364,2733,1
58,58,3364,3156,1
58,58,3364,2740,1
58,58,3364,2390,1
58,58,3364,2530,1
58,58,3364,2517,1
58,58,3364,2685,1
58,58,3364,2850,1
58,58,3364,2622,1
58,58,3364,2253,1
58,58,3364,2041,1
58,58,3364,2693,1
58,58,3364,2928,1
58,58,3364,2658,1
58,58,3364,2944,1
58,58,3364,2150,1
58,58,3364,2609,1
58,58,3364,3252,1
58,58,3364,2689,1
58,58,3364,2530,1
58,58,3364,2538,1
58,58,3364,2750,1
58,58,3364,2695,1
58,58,3364,2338,1
58,58,3364,2235,1
58,58,3364,2942,1
58,58,3364,2912,1
58,58,3364,2565,1
58,58,3364,3037,1
58,58,3364,2637,1
58,58,3364,2659,1
58,58,3364,2234,1
58,58,3364,1833,1
58,58,3364,3485,1
58,58,3364,2733,1
58,58,3364,2636,1
58,58,3364,2851,1
58,58,3364,3004,1
58,58,3364,2432,1
58,58,3364,2233,1
58,58,3364,2579,1
58,58,3364,2537,1
58,58,3364,2921,1
58,58,3364,2748,1
58,58,3364,2393,1
58,58,3364,2877,1
58,58,3364,2881,1
58,58,3364,2664,1
58,58,3364,2951,1
58,58,3364,2674,1
58,58,3364,2134,1
58,58,3364,2254,1
58,58,3364,2384,1
58,58,3364,2562,1
58,58,3364,2653,1
58,58,3364,3244,1
58,58,3364,2387,1
58,58,3364,2654,1
58,58,3364,2614,1
58,58,3364,2987,1
58,58,3364,2652,1
58,58,3364,2428,1
58,58,3364,2734,1
58,58,3364,2481,1
58,58,3364,2725,1
58,58,3364,2564,1
58,58,3364,3092,1
58,58,3364,2761,1
58,58,3364,2955,1
58,58,3364,2404,1
58,58,3364,2858,1
58,58,3364,2377,1
58,58,3364,2715,1
58,58,3364,2648,1
58,58,3364,2614,1
58,58,3364,2786,1
58,58,3364,2492,1
58,58,3364,2527,1
58,58,3364,2444,1
58,58,3364,2690,1
58,58,3364,2910,1
58,58,3364,2485,1
58,58,3364,2616,1
58,58,3364,2599,1
58,58,3364,2227,1
59,59,3481,2390,1
59,59,3481,2838,1
59,59,3481,2419,1
59,59,3481,2781,1
59,59,3481,2514,1
59,59,3481,2744,1
59,59,3481,3023,1
59,59,3481,2854,1
59,59,3481,3011,1
59,59,3481,3068,1
59,59,3481,2187,1
59,59,3481,2346,1
59,59,3481,2666,1
59,59,3481,2423,1
59,59,3481,2553,1
59,59,3481,2809,1
59,59,3481,2593,1
59,59,3481,2996,1
59,59,3481,2613,1
59,59,3481,3016,1
59,59,3481,3669,1
59,59,3481,2731,1
59,59,3481,2899,1
59,59,3481,2453,1
59,59,3481,2187,1
59,59,3481,3243,1
59,59,3481,3039,1
59,59,3481,2650,1
59,59,3481,3021,1
59,59,3481,3289,1
59,59,3481,2436,1
59,59,3481,2583,1
59,59,3481,2820,1
59,59,3481,2655,1
59,59,3481,1950,1
59,59,3481,2719,1
59,59,3481,2795,1
59,59,3481,2689,1
59,59,3481,2689,1
59,59,3481,3248,1
59,59,3481,2240,1
59,59,3481,2597,1
59,59,3481,2783,1
59,59,3481,2533,1
59,59,3481,2714,1
59,59,3481,2403,1
59,59,3481,2323,1
59,59,3481,2142,1
59,59,3481,2910,1
59,59,3481,2712,1
59,59,3481,2342,1
59,59,3481,2475,1
59,59,3481,1927,1
59,59,3481,2371,1
59,59,3481,3839,1
59,59,3481,2556,1
59,59,3481,2428,1
59,59,3481,2995,1
59,59,3481,2868,1
59,59,3481,2157,1
59,59,3481,2955,1
59,59,3481,2225,1
59,59,3481,2406,1
59,59,3481,2287,1
59,59,3481,3092,1
59,59,3481,2888,1
59,59,3481,2945,1
59,59,3481,2557,1
59,59,3481,3098,1
59,59,3481,3234,1
59,59,3481,2361,1
59,59,3481,2749,1
59,59,3481,2748,1
59,59,3481,2794,1
59,59,3481,2853,1
59,59,3481,2728,1
59,59,3481,3209,1
59,59,3481,3592,1
59,59,3481,2523,1
59,59,3481,2565,1
59,59,3481,2568,1
59,59,3481,2868,1
59,59,3481,2478,1
59,59,3481,2591,1
59,59,3481,3138,1
59,59,3481,2448,1
59,59,3481,2650,1
59,59,3481,3024,1
59,59,3481,2788,1
59,59,3481,3371,1
59,59,3481,2430,1
59,59,3481,2321,1
59,59,3481,2656,1
59,59,3481,2594,1
59,59,3481,2408,1
59,59,3481,2466,1
59,59,3481,3357,1
59,59,3481,3295,1
59,59,3481,2304,1
59,59,3481,2558,1
60,60,3600,2775,1
60,60,3600,2415,1
60,60,3600,3092,1
60,60,3600,2684,1
60,60,3600,2732,1
60,60,3600,3355,1
60,60,3600,3340,1
60,60,3600,2467,1
60,60,3600,3376,1
60,60,3600,2595,1
60,60,3600,2839,1
60,60,3600,2363,1
60,60,3600,2736,1
60,60,3600,2717,1
60,60,3600,2546,1
60,60,3600,2406,1
60,60,3600,3003,1
60,60,3600,2703,1
60,60,3600,2757,1
60,60,3600,3021,1
60,60,3600,2541,1
60,60,3600,3189,1
60,60,3600,2412,1
60,60,3600,2747,1
60,60,3600,3122,1
60,60,3600,3016,1
60,60,3600,2866,1
60,60,3600,2370,1
60,60,3600,2631,1
60,60,3600,2977,1
60,60,3600,2343,1
60,60,3600,2191,1
60,60,3600,3161,1
60,60,3600,3221,1
60,60,3600,3322,1
60,60,3600,3069,1
60,60,3600,3008,1
60,60,3600,2689,1
60,60,3600,2580,1
60,60,3600,1985,1
60,60,3600,3129,1
60,60,3600,3250,1
60,60,3600,2410,1
60,60,3600,2366,1
60,60,3600,2818,1
60,60,3600,3132,1
60,60,3600,2868,1
60,60,3600,3113,1
60,60,3600,2725,1
60,60,3600,2824,1
60,60,3600,2463,1
60,60,3600,3480,1
60,60,3600,2649,1
60,60,3600,2719,1
60,60,3600,2877,1
60,60,3600,2677,1
60,60,3600,2965,1
60,60,3600,3028,1
60,60,3600,3531,1
60,60,3600,2496,1
60,60,3600,2602,1
60,60,3600,3017,1
60,60,3600,3069,1
60,60,3600,3080,1
60,60,3600,2555,1
60,60,3600,2742,1
60,60,3600,3275,1
60,60,3600,2744,1
60,60,3600,2597,1
60,60,3600,3034,1
60,60,3600,3050,1
60,60,3600,2791,1
60,60,3600,2953,1
60,60,3600,4065,1
60,60,3600,2579,1
60,60,3600,2791,1
60,60,3600,2884,1
60,60,3600,2932,1
60,60,3600,2831,1
60,60,3600,3564,1
60,60,3600,2609,1
60,60,3600,3201,1
60,60,3600,2712,1
60,60,3600,3245,1
60,60,3600,3122,1
60,60,3600,2405,1
60,60,3600,2689,1
60,60,3600,3143,1
60,60,3600,2537,1
60,60,3600,3416,1
60,60,3600,2990,1
60,60,3600,2314,1
60,60,3600,2332,1
60,60,3600,2911,1
60,60,3600,2778,1
60,60,3600,2502,1
60,60,3600,2890,1
60,60,3600,3050,1
60,60,3600,2593,1
60,60,3600,3550,1
61,61,3721,2268,1
61,61,3721,2194,1
61,61,3721,2667,1
61,61,3721,2395,1
61,61,3721,3079,1
61,61,3721,2993,1
61,61,3721,3750,1
61,61,3721,2426,1
61,61,3721,2614,1
61,61,3721,3010,1
61,61,3721,2852,1
61,61,3721,3409,1
61,61,3721,2533,1
61,61,3721,2866,1
61,61,3721,3394,1
61,61,3721,2517,1
61,61,3721,2973,1
61,61,3721,2366,1
61,61,3721,2660,1
61,61,3721,2582,1
61,61,3721,2987,1
61,61,3721,2748,1
61,61,3721,2756,1
61,61,3721,2846,1
61,61,3721,2509,1
61,61,3721,3197,1
61,61,3721,2002,1
61,61,3721,3518,1
61,61,3721,2957,1
61,61,3721,2756,1
61,61,3721,2401,1
61,61,3721,3343,1
61,61,3721,2222,1
61,61,3721,3329,1
61,61,3721,3880,1
61,61,3721,2641,1
61,61,3721,2304,1
61,61,3721,3717,1
61,61,3721,2677,1
61,61,3721,2565,1
61,61,3721,3275,1
61,61,3721,3636,1
61,61,3721,2599,1
61,61,3721,3070,1
61,61,3721,3273,1
61,61,3721,2503,1
61,61,3721,2408,1
61,61,3721,2970,1
61,61,3721,3453,1
61,61,3721,2201,1
61,61,3721,2602,1
61,61,3721,2747,1
61,61,3721,2723,1
61,61,3721,3331,1
61,61,3721,2874,1
61,61,3721,2994,1
61,61,3721,3127,1
61,61,3721,3376,1
61,61,3721,2731,1
61,61,3721,2471,1
61,61,3721,2731,1
61,61,3721,2625,1
61,61,3721,3443,1
61,61,3721,3150,1
61,61,3721,3064,1
61,61,3721,2816,1
61,61,3721,3145,1
61,61,3721,2825,1
61,61,3721,3886,1
61,61,3721,3037,1
61,61,3721,3472,1
61,61,3721,3053,1
61,61,3721,2293,1
61,61,3721,2253,1
61,61,3721,3004,1
61,61,3721,2846,1
61,61,3721,2732,1
61,61,3721,2828,1
61,61,3721,2981,1
61,61,3721,3548,1
61,61,3721,2608,1
61,61,3721,2576,1
61,61,3721,3527,1
61,61,3721,2780,1
61,61,3721,2483,1
61,61,3721,2464,1
61,61,3721,2569,1
61,61,3721,2589,1
61,61,3721,2829,1
61,61,3721,3339,1
61,61,3721,2913,1
61,61,3721,3098,1
61,61,3721,2777,1
61,61,3721,3004,1
61,61,3721,3590,1
61,61,3721,3194,1
61,61,3721,2808,1
61,61,3721,3023,1
61,61,3721,3661,1
61,61,3721,2707,1
62,62,3844,3345,1
62,62,3844,2879,1
62,62,3844,3063,1
